1989-01-31	-68.57277202671926
1989-02-28	5165.819532475397
1989-03-31	65.91390382009861
1989-04-30	48.524904027902664
1989-05-31	120.89600301774044
1989-06-30	-803.5774444497049
1989-07-31	-9519.508200810495
1989-08-31	32.28210866486942
1989-09-30	-21238.95353934589
1989-10-31	-517.2989041485495
1989-11-30	55.50581044089453
1989-12-31	101.1531415538502
1990-01-31	35293.568199891364
1990-02-28	72.50246799043805
1990-03-31	-165.18077069135964
1990-04-30	72.11484539191878
1990-05-31	9.895937733444555
1990-06-30	133.75481954360197
1990-07-31	854092266.9317353
1990-08-31	80.99055866142287
1990-09-30	-156177.24934998757
1990-10-31	92.27455791415635
1990-11-30	-1571.4048478828802
1990-12-31	80.05082415893808
1991-01-31	115.02728737448035
1991-02-28	106.56603115895771
1991-03-31	-0.14942942596030662
1991-04-30	116.9773822063203
1991-05-31	130.348990169593
1991-06-30	93.94992691769286
1991-07-31	-451.73978505941943
1991-08-31	116.02333514275978
1991-09-30	-13667.583432593601
1991-10-31	86.93877729871869
1991-11-30	58.54570050809913
1991-12-31	252.98395069175294
1992-01-31	67.11801912036955
1992-02-29	39.892354304259214
1992-03-31	19.872117225618638
1992-04-30	4.523091856102482
1992-05-31	-262.78728645955107
1992-06-30	57.15263244734804
1992-07-31	-17407.660781622977
1992-08-31	55.88760770880357
1992-09-30	166.2275753784811
1992-10-31	70.82000389292233
1992-11-30	64.88837795996561
1992-12-31	37.75461996273758
1993-01-31	60.23429209491509
1993-02-28	56.562208467969114
1993-03-31	60.18997632636075
1993-04-30	73.36562970304881
1993-05-31	78.09687562261388
1993-06-30	-3482.124899604931
1993-07-31	250900.4386779756
1993-08-31	53.204667560207085
1993-09-30	-2877.9045476546703
1993-10-31	71.98590280468171
1993-11-30	65.64342378641999
1993-12-31	57.219309726377155
1994-01-31	55.83846171361124
1994-02-28	70.0637579795047
1994-03-31	71.27646282352963
1994-04-30	56.00783211443263
1994-05-31	-598421.5486285497
1994-06-30	-7.227980158673475
1994-07-31	-25491781.14956644
1994-08-31	59.68833499464448
1994-09-30	62.999535518031706
1994-10-31	40.51714211957031
1994-11-30	39.64634050503191
1994-12-31	37.043848972859635
1995-01-31	44.47594610763707
1995-02-28	-4943.599145958433
1995-03-31	44.141730768328976
1995-04-30	-46620.66490380003
1995-05-31	56.69953251240302
1995-06-30	35.84311828556709
1995-07-31	55.13672125589236
1995-08-31	70.7253439354666
1995-09-30	-46944.324366479406
1995-10-31	73.87763532658101
1995-11-30	-3410920.6316556577
1995-12-31	60.59846176273703
1996-01-31	4314.825706388909
1996-02-29	87.0410489237835
1996-03-31	290.80146621106894
1996-04-30	75.2469277301646
1996-05-31	207.46620759635798
1996-06-30	-717.0151526082692
1996-07-31	-2449.950396875611
1996-08-31	-2200.326573126369
1996-09-30	-1326.0032333370448
1996-10-31	19134905.98368498
1996-11-30	-2552338.107304404
1996-12-31	176.05799053366462
1997-01-31	624.7253144172705
1997-02-28	39.87556592551139
1997-03-31	40.83232674829196
1997-04-30	-397.0597420477522
1997-05-31	-7.206051034468516
1997-06-30	81.82397081616814
1997-07-31	-205.37423478994492
1997-08-31	-33759794.15092748
1997-09-30	59.85579656370133
1997-10-31	54.84499337632566
1997-11-30	53.22773158148824
1997-12-31	-324.7394827286355
1998-01-31	7167467108.311575
1998-02-28	-1189420411.0248175
1998-03-31	2199427893.5143127
1998-04-30	15194.158021029118
1998-05-31	211.7693408636414
1998-06-30	62.696042191671
1998-07-31	86.9904904813084
1998-08-31	-34638053.063508414
1998-09-30	57.29393910452637
1998-10-31	35.21896944568989
1998-11-30	-2058.694161180124
1998-12-31	-20.25661605153614
1999-01-31	-169620535.0181359
1999-02-28	50.06594045815707
1999-03-31	36.01490045111366
1999-04-30	28.17553100396787
1999-05-31	32.26272330723674
1999-06-30	48.744512151617556
1999-07-31	26.616082374311354
1999-08-31	37.35137395769212
1999-09-30	-21.77159301457895
1999-10-31	-244673715.61141238
1999-11-30	19.567490744543896
1999-12-31	29.018948546877
2000-01-31	16.58551721217868
2000-02-29	-15.79487534168097
2000-03-31	50.111929127932605
2000-04-30	52.89176820792641
2000-05-31	75.67682489835451
2000-06-30	63.49979036483114
2000-07-31	-488.0668524688612
2000-08-31	282.0642135415946
2000-09-30	-128.88637035315077
2000-10-31	35.11563294921936
2000-11-30	104.70424196038348
2000-12-31	43.352064326715734
2001-01-31	53.76805397523412
2001-02-28	52.71160925412182
2001-03-31	-2990.920564811667
2001-04-30	-374.16626402707453
2001-05-31	69.18355397015641
2001-06-30	-100.97789870015211
2001-07-31	21.440090625364903
2001-08-31	60.362026000487106
2001-09-30	60.61919938711736
2001-10-31	36.8956896076637
2001-11-30	-39.11616590258877
2001-12-31	55.06710822216343
2002-01-31	46.91806870304071
2002-02-28	59.46358004761807
2002-03-31	60.82895472723862
2002-04-30	-3777.4770037113008
2002-05-31	36.25752618302259
2002-06-30	54.151069293250956
2002-07-31	-459.78777080670557
2002-08-31	54.86616493819311
2002-09-30	-61.1283428063802
2002-10-31	33.6365957193928
2002-11-30	253528977.5155788
2002-12-31	-448.61697794728303
2003-01-31	48.55791733006608
2003-02-28	80708780357.19109
2003-03-31	-349.6054867781397
2003-04-30	36.387321124905014
2003-05-31	-417158.24672632985
2003-06-30	22.488887963854612
2003-07-31	-122.55723879220744
2003-08-31	62299.29422417448
2003-09-30	42.90950130792667
2003-10-31	54.35160097781676
2003-11-30	38.95486225285675
2003-12-31	-1884888234.7265165
2004-01-31	21.583246116502096
2004-02-29	-1034806.8329647016
